post-attention projection norm w/ residual conn,post-attention projection norm w/o residual conn,post-mlp projection norm w/ residual conn,post-mlp projection norm w/o residual conn
38.25,43.75,102.0,140.0
8.893845946170154e-20,8.893845946170154e-20,1.2790197503539935e-19,1.2790197503539935e-19
32.25,5.96875,300.0,300.0
294.0,2.09375,1.875,1.046875
57.0,1.0859375,1.984375,1.4921875
39.75,1.6796875,5.0,4.9375
11.5,0.98828125,1.5859375,1.890625
19.5,1.6015625,3.296875,2.90625
14.6875,2.015625,5.65625,5.90625
12.75,2.90625,6.03125,7.21875
40.75,6.71875,8.3125,14.1875
8.25,2.734375,6.03125,6.84375
8.6875,1.4375,3.0,3.4375
15.4375,1.3515625,4.28125,3.609375
0.11962890625,0.10302734375,0.1416015625,0.123046875
60.0,1.75,4.28125,3.3125
28.625,3.34375,6.5,8.6875
58.75,4.1875,10.6875,12.6875
35.25,11.5,11.6875,22.125
52.75,4.90625,19.125,20.5
51.25,5.25,19.125,18.875
31.25,7.5,13.3125,16.5
25.75,9.8125,11.75,16.5
48.5,7.875,24.0,19.5
43.0,4.21875,18.875,18.875
49.75,10.4375,21.0,14.75
26.0,13.375,20.375,13.375
33.25,9.8125,23.625,20.625
37.5,32.0,26.25,20.125
18.125,20.75,10.5,23.0
41.5,11.5625,29.125,25.0
54.0,9.125,45.25,45.0
39.25,43.5,104.5,142.0
9.147955830346444e-20,9.147955830346444e-20,1.3298417271892515e-19,1.3298417271892515e-19
32.25,5.875,298.0,296.0
292.0,2.265625,2.15625,1.2109375
55.0,1.109375,1.8046875,1.34375
36.75,1.65625,3.859375,3.859375
12.5625,0.9296875,1.7421875,1.6015625
19.75,1.5859375,3.65625,3.328125
14.1875,2.59375,7.28125,7.9375
15.625,4.28125,8.125,10.6875
40.25,9.375,9.9375,18.5
12.0625,6.125,8.5,12.8125
18.125,5.40625,4.59375,8.6875
15.1875,4.40625,16.625,18.75
25.75,16.25,8.375,22.125
0.10888671875,0.10009765625,0.10498046875,0.0986328125
40.25,3.84375,5.15625,7.9375
64.5,3.1875,4.1875,5.15625
23.5,6.46875,5.90625,11.4375
51.75,2.75,11.5625,11.8125
42.75,4.4375,15.5,15.0
32.75,5.9375,10.9375,13.25
27.375,6.6875,12.25,16.0
51.75,6.71875,23.25,18.75
46.5,3.75,18.375,18.375
51.25,9.5,19.875,13.875
27.375,13.0,21.5,13.25
34.25,7.8125,24.125,20.75
37.25,31.625,26.625,19.5
18.5,19.0,11.0625,21.875
40.0,10.75,27.75,24.0
52.0,9.5625,42.5,42.75
44.25,41.75,103.0,139.0
9.020900888258299e-20,9.020900888258299e-20,1.3044307387716225e-19,1.3044307387716225e-19
32.25,5.5625,292.0,292.0
292.0,2.21875,2.015625,0.99609375
52.75,1.0390625,1.7890625,1.3203125
34.0,1.7109375,4.0625,3.9375
14.375,0.96484375,1.734375,1.59375
20.125,1.6171875,3.546875,3.15625
11.875,2.625,7.125,7.75
17.25,4.21875,8.0625,10.5
37.75,9.25,10.25,18.625
14.0625,5.75,8.5625,12.5625
20.375,4.9375,4.65625,8.625
12.25,3.875,15.5625,17.25
30.625,13.8125,8.1875,20.375
16.625,1.6953125,3.328125,3.9375
0.1279296875,0.1201171875,0.12060546875,0.11083984375
59.75,3.859375,4.53125,6.6875
21.625,5.6875,5.375,10.3125
50.75,2.234375,10.6875,11.0625
44.0,4.53125,15.8125,15.125
35.25,5.5,10.6875,12.875
28.875,6.59375,12.875,16.5
53.5,6.5,22.875,18.625
48.0,3.75,19.125,19.375
53.5,8.875,19.25,13.5
27.75,12.75,21.875,13.3125
33.5,7.0625,23.0,19.875
35.75,29.625,25.375,18.75
18.25,18.625,10.1875,19.75
40.5,9.5,27.0,23.125
51.5,10.125,41.75,42.25
46.25,41.75,103.5,140.0
8.978549240895584e-20,8.978549240895584e-20,1.2959604092990795e-19,1.2959604092990795e-19
32.25,5.53125,292.0,292.0
290.0,2.3125,2.03125,1.1484375
52.5,0.92578125,1.640625,1.2734375
34.0,1.65625,4.15625,4.03125
15.375,0.8359375,1.65625,1.59375
20.0,1.6953125,3.5625,3.1875
13.3125,2.46875,6.875,7.34375
16.125,4.0,7.65625,9.875
38.0,8.75,10.0,18.0
13.1875,5.25,8.5,11.875
18.125,4.53125,4.4375,7.875
11.5625,3.203125,13.75,14.9375
23.75,10.5,7.15625,16.375
16.75,4.1875,5.125,8.25
21.25,2.84375,5.9375,7.8125
0.1484375,0.11474609375,0.1728515625,0.1591796875
28.75,4.46875,4.90625,8.625
55.25,1.9609375,10.4375,10.9375
43.0,4.0625,14.375,14.0
36.25,4.90625,10.5625,12.25
30.0,5.96875,11.75,15.6875
53.75,6.3125,22.125,18.25
49.25,3.671875,19.25,19.75
55.25,8.875,19.5,13.5
29.125,13.0625,23.625,13.6875
34.0,6.40625,22.875,19.75
35.0,25.5,24.5,16.5
17.25,18.0,10.375,16.125
38.75,9.875,27.5,22.875
50.5,10.5,41.25,41.5
48.5,41.0,103.0,140.0
9.656175598699024e-20,9.656175598699024e-20,1.4568966692773966e-19,1.4568966692773966e-19
32.0,5.6875,288.0,288.0
290.0,2.421875,2.0,1.0390625
49.0,0.8671875,1.5859375,1.296875
32.5,1.78125,3.625,3.578125
14.375,0.83984375,1.703125,1.578125
19.5,1.78125,3.578125,3.125
13.9375,2.15625,6.6875,7.3125
14.9375,3.828125,7.53125,9.6875
40.25,8.4375,9.625,17.25
13.3125,5.25,8.375,11.625
17.625,4.3125,4.4375,7.75
12.0625,3.21875,13.9375,14.9375
21.875,10.375,7.28125,16.5
15.75,2.6875,5.09375,6.5625
23.125,1.96875,2.953125,3.78125
7.46875,3.515625,7.25,5.78125
0.162109375,0.1416015625,0.2060546875,0.1845703125
48.25,0.87890625,4.03125,4.21875
33.25,2.890625,9.5,10.0
35.5,3.71875,7.125,8.5625
32.25,4.21875,10.8125,13.625
54.5,5.5,20.625,16.875
52.0,3.296875,17.25,18.125
56.5,8.625,18.25,12.1875
31.125,12.9375,22.25,12.4375
35.25,6.4375,21.25,18.125
35.5,23.75,22.875,16.125
17.375,16.875,11.1875,15.0625
37.0,10.0625,27.0,21.875
49.5,10.6875,42.0,41.25
46.75,39.0,100.5,136.0
9.402065714522734e-20,9.402065714522734e-20,1.4060746924421386e-19,1.4060746924421386e-19
32.25,5.71875,292.0,292.0
288.0,2.484375,2.03125,1.0390625
51.25,0.8203125,1.5,1.28125
34.25,1.6640625,3.734375,3.734375
11.25,0.859375,1.65625,1.59375
18.75,1.6875,3.4375,3.0625
14.1875,2.296875,6.625,7.125
14.625,3.609375,7.375,9.3125
42.25,7.78125,9.5625,16.625
10.8125,4.5,8.0625,10.5
14.25,3.65625,4.09375,6.6875
13.875,2.734375,12.0625,12.875
18.0,8.9375,6.28125,14.25
20.875,4.46875,6.90625,10.25
35.75,3.484375,5.78125,8.3125
21.625,2.96875,7.25,6.15625
28.0,3.84375,7.6875,6.65625
0.169921875,0.12255859375,0.15234375,0.138671875
34.0,2.046875,7.1875,7.25
28.75,3.1875,6.6875,7.375
29.875,4.375,7.59375,10.4375
51.25,4.96875,18.125,14.6875
51.25,3.484375,14.75,15.5
53.75,6.90625,15.0,10.75
30.625,12.1875,20.5,11.5
33.75,5.90625,18.625,16.375
33.25,21.25,20.125,14.875
16.75,15.8125,10.375,14.3125
36.0,9.625,25.125,20.875
51.75,10.4375,40.75,39.75
46.5,38.5,96.5,130.0
9.359714067160019e-20,9.359714067160019e-20,1.3891340334970526e-19,1.3891340334970526e-19
32.0,5.875,292.0,292.0
290.0,2.265625,2.0,1.140625
53.5,0.8984375,1.515625,1.3046875
36.0,1.6875,3.84375,3.828125
11.0,0.9296875,1.6640625,1.640625
19.375,1.6328125,3.390625,3.015625
15.3125,2.34375,6.53125,7.0
14.125,3.53125,7.09375,9.0
43.0,7.75,9.4375,16.25
10.0625,4.375,7.71875,10.125
13.1875,3.578125,4.03125,6.5625
16.0,2.609375,11.3125,12.0
14.8125,8.6875,6.3125,14.0
23.75,4.40625,7.0,9.9375
42.5,4.09375,5.59375,8.375
30.0,3.0,6.21875,5.84375
36.0,4.5,6.375,6.03125
14.0,0.76171875,4.96875,4.71875
0.1640625,0.142578125,0.166015625,0.1455078125
29.5,2.5625,4.65625,5.25
27.875,3.328125,6.46875,8.5625
49.75,4.4375,16.625,13.625
51.75,2.75,13.5,13.9375
53.5,6.0625,14.0,10.375
32.25,11.6875,18.375,10.0
33.25,5.71875,17.75,14.875
33.25,21.375,20.0,14.375
17.125,13.9375,10.0,13.6875
34.0,9.0,22.375,18.75
49.0,10.0625,39.0,37.75
48.75,37.25,95.5,127.0
9.190307477709159e-20,9.190307477709159e-20,1.3298417271892515e-19,1.3298417271892515e-19
32.25,5.84375,296.0,296.0
292.0,2.265625,2.0625,1.21875
54.5,1.0,1.609375,1.3046875
38.25,1.59375,3.890625,3.84375
10.625,0.921875,1.6484375,1.609375
18.625,1.6171875,3.421875,3.09375
16.75,2.15625,6.25,6.65625
13.3125,3.328125,6.875,8.5625
42.75,7.6875,9.25,16.0
9.75,4.0625,7.46875,9.5625
12.0625,3.3125,3.78125,6.0
17.625,2.5,10.75,11.1875
11.3125,8.0,6.0,12.9375
30.25,4.78125,7.1875,10.5625
49.0,4.34375,6.03125,8.8125
36.0,3.71875,5.96875,5.9375
44.25,5.15625,5.9375,5.84375
22.375,1.0859375,3.46875,3.21875
11.0625,2.84375,5.4375,3.265625
0.2421875,0.2158203125,0.1923828125,0.1640625
28.0,2.953125,4.28125,5.59375
45.75,3.375,13.8125,11.625
50.0,2.1875,12.375,11.6875
51.75,5.4375,12.5625,9.0
31.5,10.75,16.75,8.875
32.75,5.34375,16.75,14.125
31.125,18.5,18.125,13.25
16.875,12.5625,9.4375,12.375
32.25,9.125,21.375,18.0
47.75,9.625,36.75,34.75
50.75,34.25,89.0,118.0
9.105604182983729e-20,9.105604182983729e-20,1.3129010682441655e-19,1.3129010682441655e-19
32.0,5.90625,298.0,298.0
294.0,2.078125,1.7734375,1.0
55.0,0.9921875,1.6875,1.3671875
39.0,1.59375,4.125,4.0625
10.75,0.9296875,1.6171875,1.625
18.625,1.578125,3.40625,3.046875
16.25,2.171875,6.375,6.78125
13.1875,3.25,6.96875,8.5625
42.75,7.5625,9.5,16.125
9.875,3.828125,7.5,9.375
11.1875,3.046875,3.71875,5.71875
18.125,2.484375,10.0,10.4375
9.25,7.1875,5.125,11.3125
37.25,6.5,9.3125,14.3125
52.0,6.40625,9.3125,13.875
37.0,5.96875,8.5625,11.375
46.25,8.375,5.5625,10.8125
19.875,2.0,8.0625,8.0625
14.875,1.2734375,4.21875,4.15625
18.875,3.78125,7.28125,6.59375
0.1328125,0.1220703125,0.169921875,0.1572265625
62.5,3.84375,14.125,11.5
56.75,2.390625,12.5625,11.6875
56.0,6.625,13.25,8.875
33.5,10.625,16.5,8.9375
34.25,5.1875,14.9375,13.5625
33.25,20.625,18.0,14.0
17.25,13.1875,8.8125,12.875
35.5,8.5,21.875,18.625
50.25,9.3125,36.75,35.5
48.0,35.25,90.5,120.0
9.063252535621014e-20,9.063252535621014e-20,1.2959604092990795e-19,1.2959604092990795e-19
32.0,6.09375,298.0,298.0
294.0,2.03125,1.84375,1.015625
55.5,1.0078125,1.75,1.390625
39.75,1.6328125,4.4375,4.34375
11.0,0.94140625,1.5859375,1.625
18.75,1.6015625,3.453125,3.046875
16.375,2.21875,6.46875,6.6875
13.0,3.234375,7.09375,8.5625
42.75,7.5625,9.5625,16.25
9.75,3.765625,7.5,9.3125
11.0625,2.953125,3.6875,5.59375
18.5,2.390625,9.25,9.6875
8.5,6.53125,4.875,10.375
40.5,7.34375,10.625,16.5
53.25,7.65625,10.9375,16.75
36.75,7.125,10.75,14.6875
46.5,10.0625,6.78125,14.0625
18.125,2.671875,10.1875,10.5625
19.625,1.796875,5.1875,5.46875
25.625,3.734375,7.25,7.65625
9.0625,2.5625,5.34375,3.71875
0.2001953125,0.18359375,0.2392578125,0.212890625
91.0,2.546875,12.3125,11.0625
67.5,6.59375,12.5,8.3125
36.75,10.0625,15.5,8.75
35.25,5.28125,14.0,12.6875
33.75,20.375,17.625,13.3125
16.75,12.75,8.375,13.375
36.75,8.5,20.5,17.625
51.25,8.875,37.5,36.0
46.5,33.75,87.5,114.5
8.978549240895584e-20,8.978549240895584e-20,1.2790197503539935e-19,1.2790197503539935e-19
31.75,6.15625,298.0,298.0
294.0,2.09375,2.0625,1.1953125
56.75,1.125,1.84375,1.3984375
40.25,1.6953125,4.4375,4.375
10.6875,0.96484375,1.578125,1.671875
19.0,1.6328125,3.4375,3.015625
16.5,2.265625,6.5625,6.75
12.9375,3.25,6.96875,8.5
43.0,7.5,9.4375,16.0
10.0,3.71875,7.40625,9.1875
10.8125,2.828125,3.75,5.59375
19.25,2.34375,8.875,9.3125
7.5625,6.34375,4.5,9.6875
43.75,8.0,11.0625,17.375
54.5,8.125,12.25,18.5
38.25,8.0,11.6875,16.5
48.25,11.625,7.46875,16.75
20.0,3.46875,12.5,13.3125
23.125,2.5625,7.625,7.65625
28.25,4.21875,8.4375,9.5625
8.1875,3.75,6.03125,5.375
8.6875,2.203125,7.1875,5.6875
0.1953125,0.1767578125,0.208984375,0.185546875
124.0,6.375,12.9375,8.8125
56.0,11.0,16.625,8.8125
41.5,5.5625,14.875,13.6875
35.5,21.625,18.5,14.25
17.0,12.75,8.625,13.1875
37.0,7.90625,21.75,18.875
53.25,9.5,37.75,36.25
45.5,35.25,95.0,122.5
8.978549240895584e-20,8.978549240895584e-20,1.2790197503539935e-19,1.2790197503539935e-19
31.75,6.3125,298.0,298.0
294.0,2.078125,1.9921875,1.171875
56.75,1.109375,1.84375,1.40625
40.0,1.703125,4.5,4.40625
10.8125,0.96875,1.578125,1.671875
19.0,1.6328125,3.5,3.046875
16.5,2.25,6.53125,6.75
12.75,3.171875,6.96875,8.4375
43.0,7.53125,9.25,15.9375
9.75,3.578125,7.25,8.875
10.5625,2.796875,3.703125,5.5
19.0,2.171875,8.5,9.0
7.625,6.03125,4.34375,9.25
43.75,8.4375,11.8125,18.75
53.75,8.875,13.1875,20.0
36.5,8.875,12.1875,17.875
46.0,12.4375,7.59375,17.625
17.125,3.75,13.0625,13.9375
23.375,3.15625,7.78125,7.78125
29.75,4.1875,7.90625,9.625
10.8125,4.09375,4.5625,4.1875
6.8125,2.15625,5.90625,4.5625
15.5625,0.7109375,1.8671875,1.59375
0.220703125,0.203125,0.216796875,0.189453125
126.5,10.4375,14.5625,7.34375
61.75,5.1875,14.1875,12.8125
39.75,19.5,16.25,13.125
16.875,11.375,8.25,12.5625
37.25,7.46875,21.375,18.75
53.5,9.75,35.5,34.0
47.75,33.75,87.5,114.0
9.020900888258299e-20,9.020900888258299e-20,1.2874900798265365e-19,1.2874900798265365e-19
32.0,6.21875,300.0,298.0
294.0,2.078125,1.9609375,1.140625
57.0,1.15625,1.9296875,1.4375
40.25,1.671875,4.625,4.53125
10.6875,0.953125,1.5625,1.6953125
19.0,1.625,3.484375,3.03125
16.625,2.265625,6.5625,6.78125
12.75,3.171875,7.0,8.5
43.25,7.5,9.3125,16.0
9.8125,3.5625,7.25,8.875
10.5,2.703125,3.75,5.46875
19.125,2.15625,8.25,8.75
7.3125,5.8125,4.15625,8.875
44.75,9.0,12.6875,20.125
54.25,9.5625,14.0625,21.5
36.75,9.8125,13.25,19.875
46.5,13.625,8.5625,20.0
18.375,4.25,14.8125,15.9375
26.25,4.3125,9.5,9.25
32.25,4.9375,9.6875,11.375
11.0625,4.875,4.9375,5.53125
8.25,2.75,6.59375,5.03125
14.6875,0.9140625,2.515625,2.3125
9.3125,2.09375,4.84375,3.359375
0.263671875,0.220703125,0.30859375,0.27734375
143.0,6.15625,14.875,13.0625
62.5,20.0,16.75,13.1875
15.25,11.6875,8.3125,12.0
37.25,6.90625,22.0,19.5
55.0,9.8125,37.0,35.0
48.5,34.5,85.0,112.5
8.936197593532869e-20,8.936197593532869e-20,1.2790197503539935e-19,1.2790197503539935e-19
31.75,6.15625,300.0,300.0
296.0,2.015625,1.8046875,0.96484375
57.0,1.1328125,1.890625,1.3828125
40.5,1.703125,4.6875,4.5625
10.125,0.91015625,1.546875,1.6875
19.125,1.6328125,3.4375,2.96875
17.375,2.28125,6.5,6.75
12.75,3.140625,7.0,8.4375
43.5,7.4375,9.3125,15.875
9.875,3.5,7.25,8.75
10.5,2.65625,3.8125,5.40625
19.625,2.109375,8.0,8.5
6.625,5.65625,4.09375,8.6875
47.0,9.3125,13.25,21.0
55.5,9.75,14.5,22.25
38.25,10.0625,13.8125,20.625
48.0,14.375,8.5,20.625
19.625,4.5625,15.125,16.375
25.875,4.90625,9.6875,9.4375
29.75,5.375,9.875,12.125
7.71875,5.34375,4.84375,5.5
8.0,3.09375,6.625,4.90625
10.375,0.96484375,2.515625,2.28125
12.5625,1.9609375,4.15625,3.109375
12.5625,2.5,4.3125,2.40625
0.333984375,0.28515625,0.341796875,0.283203125
150.0,18.625,17.0,12.125
25.75,10.625,8.0625,11.25
33.0,6.25,20.875,18.25
53.5,9.5,33.5,31.125
46.5,31.875,90.0,114.0
8.978549240895584e-20,8.978549240895584e-20,1.2790197503539935e-19,1.2790197503539935e-19
31.75,6.1875,300.0,300.0
296.0,2.0,1.796875,0.9609375
56.75,1.171875,1.953125,1.421875
40.5,1.671875,4.71875,4.625
10.125,0.94140625,1.5546875,1.734375
18.75,1.625,3.4375,3.0
17.25,2.234375,6.40625,6.6875
12.625,3.203125,7.0,8.5
43.25,7.53125,9.25,15.9375
9.8125,3.484375,7.25,8.6875
10.5,2.625,3.78125,5.375
19.625,2.09375,7.875,8.375
6.5625,5.5,4.0625,8.5
47.0,9.5,13.4375,21.375
55.25,9.9375,14.875,22.75
38.25,10.25,14.375,21.25
48.0,14.375,8.9375,21.125
19.5,4.96875,15.4375,16.875
27.125,5.0,10.3125,9.75
30.75,5.59375,10.3125,12.3125
8.75,5.6875,4.9375,5.5625
8.125,3.734375,7.40625,5.09375
12.25,1.5,2.859375,2.546875
11.375,1.6640625,4.125,3.484375
8.6875,2.265625,3.8125,2.234375
9.5625,3.953125,6.78125,3.453125
0.38671875,0.337890625,0.396484375,0.322265625
119.0,9.1875,8.0625,11.6875
20.75,5.375,19.625,17.875
50.75,8.9375,35.0,33.0
47.75,31.375,83.5,107.5
9.020900888258299e-20,9.020900888258299e-20,1.2874900798265365e-19,1.2874900798265365e-19
32.0,6.15625,300.0,298.0
296.0,2.125,2.046875,1.0703125
57.0,1.171875,1.96875,1.421875
40.5,1.6171875,4.71875,4.6875
9.75,0.9453125,1.5625,1.7578125
18.375,1.625,3.40625,2.9375
17.875,2.203125,6.375,6.59375
12.4375,3.15625,6.9375,8.4375
43.5,7.53125,9.1875,15.8125
9.75,3.421875,7.1875,8.5625
10.5,2.578125,3.796875,5.375
20.0,2.046875,7.65625,8.125
6.4375,5.3125,3.796875,8.0625
48.0,9.875,13.8125,22.25
55.75,10.25,15.875,24.0
38.75,10.5625,16.125,23.25
48.75,14.9375,11.0625,24.0
22.25,5.46875,17.875,19.625
31.0,5.5,12.3125,11.9375
34.25,6.5625,11.5625,14.125
10.0,6.6875,6.9375,8.125
12.5625,4.625,10.9375,7.875
11.25,2.09375,4.15625,4.40625
21.625,2.5625,6.71875,5.375
15.75,5.5,8.0625,3.578125
28.25,6.09375,7.6875,4.90625
34.5,11.5,12.125,4.46875
0.310546875,0.271484375,0.330078125,0.2890625
89.0,6.5625,20.125,18.0
36.75,8.875,29.375,28.75
45.75,33.0,81.5,108.5
9.063252535621014e-20,9.063252535621014e-20,1.2705494208814505e-19,1.2705494208814505e-19
32.0,6.15625,300.0,298.0
296.0,1.984375,1.8515625,1.0625
57.5,1.15625,1.9375,1.4140625
40.5,1.6328125,4.6875,4.6875
9.5625,0.9296875,1.5546875,1.734375
18.5,1.625,3.4375,3.0
17.75,2.171875,6.34375,6.5625
12.375,3.15625,6.90625,8.375
43.75,7.5625,9.1875,15.8125
9.875,3.421875,7.15625,8.5625
10.4375,2.578125,3.8125,5.375
19.75,2.03125,7.59375,8.0625
6.40625,5.21875,3.71875,7.875
48.25,9.875,13.9375,22.375
55.75,10.1875,16.25,24.375
38.75,10.6875,16.75,24.125
48.75,15.4375,12.0625,25.625
23.5,5.65625,19.375,21.25
33.0,5.75,13.3125,13.3125
35.5,7.21875,12.375,15.625
11.625,7.3125,9.3125,10.5625
16.375,5.65625,14.0625,10.0625
14.1875,2.296875,6.34375,6.875
28.25,3.109375,9.0,7.1875
22.75,7.84375,11.6875,5.15625
36.75,5.875,9.125,7.5
43.5,14.875,14.75,7.125
12.875,5.28125,4.78125,3.109375
0.267578125,0.2373046875,0.275390625,0.248046875
50.5,10.1875,28.125,31.5
56.25,34.5,87.5,116.5
9.063252535621014e-20,9.063252535621014e-20,1.2705494208814505e-19,1.2705494208814505e-19
31.875,6.1875,300.0,300.0
296.0,1.9921875,1.8515625,1.0390625
57.0,1.1953125,1.984375,1.4140625
40.0,1.6484375,4.75,4.75
9.9375,0.9609375,1.5703125,1.78125
18.375,1.6328125,3.421875,2.96875
17.125,2.234375,6.28125,6.5
12.3125,3.109375,6.90625,8.25
43.25,7.4375,9.25,15.8125
9.6875,3.359375,7.125,8.4375
10.25,2.5625,3.765625,5.3125
19.125,2.0,7.4375,7.875
6.84375,5.125,3.625,7.6875
47.5,10.0625,14.1875,22.75
54.5,10.3125,17.0,25.125
37.25,10.8125,17.75,25.125
47.5,15.875,13.0,27.0
23.875,5.8125,20.875,22.75
35.25,6.0,14.1875,14.125
37.5,7.625,12.6875,16.25
13.375,7.59375,10.0,11.625
17.5,6.125,14.875,10.625
17.5,2.765625,6.625,7.4375
27.875,3.515625,9.6875,7.625
20.5,7.28125,10.6875,5.28125
36.25,5.96875,9.6875,8.6875
39.0,16.625,16.875,7.65625
13.1875,6.71875,6.21875,3.25
19.625,4.15625,3.6875,3.65625
0.265625,0.23828125,0.375,0.353515625
78.0,33.5,94.5,120.5
9.020900888258299e-20,9.020900888258299e-20,1.2790197503539935e-19,1.2790197503539935e-19
32.0,6.03125,304.0,304.0
300.0,2.0625,1.875,1.046875
57.5,1.234375,2.046875,1.46875
40.75,1.6875,4.84375,4.78125
10.4375,0.96875,1.5625,1.7890625
19.0,1.6640625,3.421875,2.96875
17.0,2.21875,6.28125,6.4375
12.75,3.0625,6.9375,8.1875
43.75,7.34375,9.25,15.75
9.5,3.375,7.125,8.4375
10.0625,2.5625,3.8125,5.3125
18.875,1.984375,7.375,7.78125
7.5,5.03125,3.578125,7.53125
47.25,10.1875,14.375,23.125
54.25,10.5625,17.125,25.5
35.25,10.9375,17.75,25.375
46.0,15.8125,13.25,27.25
22.875,6.03125,20.75,23.0
35.5,5.96875,14.25,14.125
37.5,7.625,12.5625,16.25
14.125,7.53125,8.5,10.6875
15.375,5.90625,14.0625,9.9375
19.0,3.375,5.96875,7.09375
22.875,3.515625,9.625,7.6875
13.375,5.8125,8.5625,5.0
31.25,5.5625,9.1875,8.6875
25.75,16.625,16.0,8.0625
28.125,5.25,6.1875,3.921875
43.25,2.6875,6.9375,6.25
22.625,11.1875,29.375,22.25
0.46875,0.365234375,0.412109375,0.37890625
5.984795992119984e-17,5.984795992119984e-17,6.938893903907228e-17,6.938893903907228e-17
32.0,5.96875,304.0,304.0
300.0,2.09375,1.84375,1.0
57.5,1.109375,2.015625,1.4765625
40.75,1.6953125,4.875,4.78125
10.9375,0.98828125,1.5625,1.796875
19.25,1.671875,3.421875,2.953125
16.5,2.234375,6.25,6.4375
12.8125,3.078125,6.9375,8.1875
43.5,7.28125,9.25,15.6875
9.3125,3.34375,7.15625,8.375
10.0625,2.640625,3.765625,5.3125
18.875,1.984375,7.34375,7.71875
7.65625,4.96875,3.5625,7.40625
46.75,10.125,14.75,23.5
53.25,10.6875,17.5,26.0
33.75,11.0,18.75,26.375
45.0,16.125,14.5625,29.125
25.25,6.3125,22.625,24.75
37.5,6.6875,16.5,16.375
39.0,8.6875,13.375,17.875
15.625,8.75,11.1875,14.1875
20.0,7.21875,18.125,13.0
20.625,4.1875,9.1875,11.0
28.375,4.28125,11.5625,9.625
15.25,8.625,11.4375,7.0625
30.125,5.0,15.6875,13.75
20.375,20.5,14.375,12.9375
37.25,9.875,7.40625,13.875
47.0,6.5625,14.3125,10.875
26.625,10.25,32.25,30.625
44.75,40.25,110.5,145.0
5.898059818321144e-17,5.898059818321144e-17,6.938893903907228e-17,6.938893903907228e-17
0.005462646484375,0.005218505859375,0.01708984375,0.0169677734375
384.0,1.6640625,1.59375,1.1953125
74.0,1.5859375,1.9609375,1.5390625
49.5,1.4765625,4.90625,4.90625
12.9375,0.93359375,1.65625,1.96875
21.625,1.4375,3.0625,2.625
19.5,2.21875,6.25,6.40625
13.375,3.046875,6.6875,8.1875
52.0,7.21875,9.1875,15.625
9.4375,3.375,7.03125,8.375
9.8125,2.6875,3.4375,4.96875
22.125,2.046875,7.34375,7.78125
9.75,5.0,3.765625,7.5
52.5,10.1875,14.9375,23.75
62.0,11.125,17.625,26.125
39.0,11.1875,19.0,26.875
50.75,16.375,14.625,29.5
25.375,6.75,22.75,25.5
38.75,6.78125,16.5,17.125
42.75,8.6875,13.875,18.375
17.75,8.9375,10.5,14.5
20.625,6.71875,17.0,12.8125
24.625,4.1875,9.1875,10.9375
27.875,3.8125,11.3125,9.6875
16.0,8.625,12.25,7.0625
34.5,5.03125,15.3125,12.875
20.25,19.25,13.8125,13.125
37.0,8.5,7.40625,11.875
45.0,6.625,15.0,11.3125
28.0,10.75,32.75,30.375
49.5,37.75,105.0,138.0
5.941427905220564e-17,5.941427905220564e-17,6.982261990806649e-17,6.982261990806649e-17
2.71875,0.87890625,7.5,7.375
0.04345703125,0.033935546875,0.0194091796875,0.01202392578125
322.0,1.4609375,1.6796875,1.4453125
47.25,1.6171875,3.796875,4.34375
9.25,1.2109375,1.65625,1.6640625
16.125,1.796875,3.90625,3.09375
22.125,2.96875,7.125,7.09375
11.5625,3.203125,7.625,9.25
57.0,7.75,9.625,16.5
10.9375,3.75,7.8125,9.0
10.75,2.71875,3.671875,5.25
24.5,1.90625,7.46875,7.8125
8.875,5.34375,3.609375,7.65625
46.0,10.1875,13.9375,22.75
60.25,10.6875,16.875,25.75
41.0,10.6875,19.0,26.25
47.25,17.75,13.75,29.625
26.0,6.03125,21.5,23.0
33.75,9.25,16.0,18.625
40.75,11.625,11.5625,19.5
21.625,8.125,10.1875,13.4375
21.125,8.0625,18.875,13.125
24.75,4.78125,8.75,10.625
28.0,3.96875,11.6875,10.25
13.9375,6.78125,11.5625,7.875
32.75,4.46875,14.75,12.5
21.5,18.125,14.9375,12.625
33.75,10.8125,7.1875,10.75
44.75,7.15625,18.25,13.25
31.25,11.25,32.0,30.75
54.75,40.25,112.0,146.0
5.941427905220564e-17,5.941427905220564e-17,6.982261990806649e-17,6.982261990806649e-17
3.0,0.8125,20.875,20.875
54.5,0.7734375,1.0078125,1.0
0.047607421875,0.044189453125,0.0908203125,0.08837890625
231.0,1.765625,3.9375,3.9375
10.125,0.90625,1.5546875,1.59375
12.5,1.78125,3.796875,3.015625
21.875,3.078125,7.1875,7.125
12.1875,3.140625,7.59375,9.125
